Date/Time;Coal mill 3 coal flow;Coal mill 3 power;Coal mill 3 primary air flow;Coal mill 3 air dp;Coal mill 3 primary air temp;Coal mill 3 primary air pressure;Coal mill 3 hot air valve;Coal mill 3 cold air valve;Main steam flow;FD fan1 power;FD fan2 power;FD fan 1 dp;FD fan 2 dp;Total air flow;Air before FD fan 1;Air before FD fan 2;Pressure after FD fan 1;Pressure after FD fan 2;Air before air preheater 1;Air before air preheater 2;Air after air preheater 1;Air after air preheater 2;;Coal mill 3 primary coal-air
;kg/s;kW;kg/s;mbar;C;mbar;%;%;kg/s;kW;kW;mbar;mbar;kg/s;kg/s;kg/s;mbar;mbar;C;C;C;C;;C
2017-09-26 12:13;54,9878;-280,4979;9,905;34,589;271,868;62,133;65,348;10,598;103,597;0,332;0,336;36,525;35,786;131,481;65,029;66,449;33,33;33,495;36,044;37,692;316,63;323,297;;90,22
2017-09-26 12:14;54,998;-280,571;9,951;34,835;272,637;62,275;65,348;10,598;103,877;0,342;0,336;36,883;36,185;132,602;65,588;66,972;33,672;33,813;36,044;37,692;316,63;323,297;;90,22
2017-09-26 12:15;55,0082;-280,6441;9,861;34,515;272,637;61,687;65,348;10,598;103,877;0,342;0,351;37,181;36,646;133,33;65,696;67,604;34,03;34,212;36,081;37,692;316,63;323,297;;90,22
2017-09-26 12:16;55,0184;-280,7172;9,842;34,579;272,637;61,592;65,348;10,598;104,082;0,345;0,354;37,701;37,054;133,758;65,938;67,843;34,427;34,584;36,081;37,692;316,63;323,48;;90,22
2017-09-26 12:17;55,0286;-280,7903;9,784;34,396;272,637;60,971;65,348;10,598;104,082;0,351;0,354;38,032;37,336;133,561;65,893;67,598;34,831;34,96;36,044;37,692;316,63;323,919;;90,22
2017-09-26 12:18;55,0388;-280,8634;9,668;33,487;272,637;59,454;65,071;11,691;104,083;0,349;0,352;37,507;36,907;131,746;64,509;67,243;34,44;34,593;36,044;37,692;316,63;323,919;;90,22
2017-09-26 12:19;55,049;-280,9365;9,585;33,06;269,176;58,699;65,159;12,564;104,083;0,318;0,333;36,111;35,743;129,35;63,02;66,36;33,03;33,366;36,044;37,692;316,63;324,652;;90,22
2017-09-26 12:20;55,0592;-281,0096;9,658;33,588;268,901;59,8;65,159;12,564;103,634;0,316;0,324;35,429;35,006;13,148;62,782;65,379;32,497;32,767;36,044;37,692;316,63;324,103;;89,78
2017-09-26 12:21;55,0694;-281,0827;9,687;34,017;270,604;60,147;65,702;11,473;103,954;0,312;0,324;35,303;34,786;13,156;62,877;65,33;32,314;32,578;35,971;37,692;316,63;324,103;;89,011
2017-09-26 12:22;55,0796;-281,1558;9,788;34,371;272,308;61,219;65,702;11,074;103,954;0,315;0,326;35,218;34,601;13,601;63,41;65,43;32,191;32,391;35,971;37,692;316,63;323,333;;89,121
2017-09-26 12:23;55,0898;-281,2289;9,912;34,799;272,308;62,33;66,493;10,173;104,168;0,337;0,33;35,821;35,046;130,406;64,884;65,488;32,752;32,854;36,044;37,692;316,63;322,711;;89,89
2017-09-26 12:24;55,1;-281,302;9,949;34,927;273,736;62,57;67,33;9,004;104,168;0,342;0,33;36,357;35,601;131,849;65,75;66,217;33,168;33,326;36,044;37,692;316,63;322,711;;89,89
2017-09-26 12:25;55,1102;-281,3751;9,858;34,113;274,451;61,129;67,33;9,004;104,295;0,351;0,346;37,003;36,276;133,06;66,242;66,852;33,74;33,943;36,081;37,692;316,63;322,711;;90
2017-09-26 12:26;55,1204;-281,4482;9,809;33,714;273,407;60,712;66,667;9,809;104,113;0,351;0,346;37,611;36,821;133,657;66,397;67,247;34,329;34,458;36,081;37,692;316,63;323,333;;90,659
2017-09-26 12:27;55,1306;-281,5213;9,789;34,138;272,637;61,049;66,276;10,256;103,859;0,35;0,347;37,886;37,099;133,177;66,178;66,969;34,646;34,741;36,154;37,692;316,63;323,333;;90,659
2017-09-26 12:03;55,1408;-281,5944;9,873;34,554;272,637;61,671;66,276;10,256;104,169;0,34;0,347;37,547;36,805;132,155;65,448;66,437;34,307;34,462;36,154;37,692;316,63;323,333;;90,659
2017-09-26 12:29;55,151;-281,6675;9,777;34,376;271,905;60,911;65,617;10,999;104,169;0,335;0,338;36,764;36,084;130,782;64,433;66,339;33,695;33,79;36,081;37,692;316,63;323,333;;90,659
2017-09-26 12:30;55,1612;-281,7406;9,736;34,21;270,769;60,668;65,25;10,92;104,248;0,327;0,338;36,55;35,946;130,47;64,199;66,263;33,46;33,743;36,081;37,692;316,63;324,469;;90,11
2017-09-26 12:31;55,1714;-281,8137;9,779;34,299;271,978;61,064;65,25;10,855;104,248;0,327;0,337;36,473;35,815;130,481;64,156;66,217;33,307;33,584;35,971;37,692;316,63;324,469;;90,11
2017-09-26 12:32;55,1816;-281,8868;9,812;34,151;271,38;61,166;65,189;10,806;104,073;0,329;0,337;36,492;35,845;130,716;64,313;66,37;33,305;33,573;35,971;37,692;325,458;323,333;;90,11
2017-09-26 12:33;55,1918;-281,9599;9,781;33,663;271,319;60,442;64,933;11,074;104,073;0,329;0,339;36,364;35,77;130,944;64,504;66,485;33,264;33,512;36,044;37,692;325,458;323,333;;90
2017-09-26 12:34;55,202;-282,033;9,782;33,919;270,165;60,32;64,969;11,099;103,839;0,336;0,339;36,603;35,934;131,38;65,011;66,567;33,429;33,581;36,044;37,692;325,458;323,333;;90
2017-09-26 12:35;55,2122;-282,1061;9,827;34,221;270,165;61,219;64,969;11,05;103,839;0,34;0,342;36,877;36,117;132,232;65,591;66,598;33,698;33,872;36,044;37,692;325,458;323,333;;90,33
2017-09-26 12:36;55,2224;-282,1792;9,81;34,221;270,879;61,015;64,969;11,05;103,832;0,343;0,342;37,032;36,243;132,363;65,791;66,605;33,754;33,89;36,044;37,692;325,458;323,333;;90,33
2017-09-26 12:37;55,2326;-282,2523;9,75;34,103;270;60,762;64,969;11,05;103,832;0,343;0,342;36,999;36,276;132,186;65,69;66,545;33,812;33,951;36,081;37,692;325,458;323,333;;90,33
2017-09-26 12:38;55,2428;-282,3254;9,779;34,225;270,549;60,799;64,965;11,526;103,919;0,344;0,342;37,025;36,296;132,034;65,592;66,503;33,826;34,027;36,081;37,692;325,458;323,333;;90
2017-09-26 12:39;55,253;-282,3985;9,741;33,984;269,36;60,441;64,965;11,526;103,919;0,341;0,34;36,969;36,19;131,377;64,994;66,487;33,771;33,965;36,044;37,692;325,458;323,59;;90
2017-09-26 12:40;55,2632;-282,4716;9,738;33,606;270,549;60,215;64,965;11,526;103,94;0,331;0,34;36,663;36,089;130,608;64,251;66,377;33,527;33,735;36,044;37,692;325,458;323,883;;90
2017-09-26 12:41;55,2734;-282,5447;9,684;33,862;270;60,2;64,965;11,526;103,94;0,324;0,336;36,264;35,713;130,079;63,492;66,364;33,154;33,383;35,971;37,692;325,458;323,883;;90
2017-09-26 12:42;55,2836;-282,6178;9,773;34,129;270;60,543;64,965;11,526;103,666;0,324;0,336;35,941;35,461;129,602;63,473;66,088;32,892;33,13;35,971;37,692;325,458;323,516;;90
2017-09-26 12:43;55,2938;-282,6909;9,795;34,44;270;61,357;64,965;11,526;103,666;0,322;0,335;36,011;35,368;130,002;63,971;65,973;32,925;33,162;35,971;37,692;325,458;323,516;;90
2017-09-26 12:44;55,304;-282,764;9,814;34,624;270;61,648;64,965;11,526;103,977;0,331;0,335;36,212;35,573;130,774;64,567;66,159;33,126;33,263;35,971;37,692;325,458;323,516;;90
2017-09-26 12:45;55,3142;-282,8371;9,825;34,473;270;61,469;65,488;11,551;103,977;0,331;0,336;36,43;35,676;131,617;65,246;66,263;33,309;33,405;35,934;37,692;325,458;323,516;;90
2017-09-26 12:46;55,3244;-282,9102;9,881;34,352;270,275;61,608;65,488;11,551;103,686;0,342;0,336;36,937;36,156;132,646;65,836;66,694;33,644;33,809;35,934;37,692;325,458;323,516;;90,33
2017-09-26 12:47;55,3346;-282,9833;9,899;34,13;270,549;61,426;65,488;11,636;103,686;0,345;0,348;37,192;36,431;133,26;65,998;67,238;33,873;34,099;36,081;37,692;325,458;323,516;;90,33
2017-09-26 12:48;55,3448;-283,0564;9,846;34,327;269,67;61,32;65,488;11,624;103,711;0,345;0,348;37,477;36,699;133,592;66,098;67,445;34,203;34,264;36,081;37,692;325,751;323,773;;90
2017-09-26 12:49;55,355;-283,1295;9,885;34,676;270,549;61,829;66,264;11,38;103,711;0,348;0,352;37,545;36,844;133,504;66,159;67,38;34,267;34,424;36,081;37,692;325,751;323,773;;90
2017-09-26 12:50;55,3652;-283,2026;9,905;34,898;271,319;62,149;66,264;11,38;103,61;0,348;0,352;37,756;37,021;133,343;66,115;67,214;34,519;34,579;36,081;37,692;325,751;324,579;;90
2017-09-26 12:51;55,3754;-283,2757;9,875;34,806;272,198;62,051;66,264;11,38;103,92;0,349;0,349;37,691;36,923;132,663;65,792;66,906;34,454;34,565;36,081;37,692;325,751;324,579;;90
2017-09-26 12:52;55,3856;-283,3488;9,804;34,514;272,198;61,302;66,264;11,209;104,293;0,346;0,349;37,444;36,703;132,161;65,333;66,83;34,172;34,33;36,081;37,692;325,751;324,579;;90
2017-09-26 12:03;55,3958;-283,4219;9,796;34,317;272,088;61,19;66,264;11,209;104,293;0,34;0,344;37,39;36,634;131,946;65,192;66,764;34,126;34,259;36,081;37,692;325,751;324,579;;90
2017-09-26 12:54;55,406;-283,495;9,785;33,635;272,198;60,147;66,203;11,404;104,081;0,337;0,344;37,192;36,505;131,546;64,974;66,683;33,999;34,163;36,081;37,692;325,751;324,579;;90
2017-09-26 12:55;55,4162;-283,5681;9,68;33,574;270,659;59,39;65,714;11,754;104,081;0,332;0,344;37,013;36,365;131,22;64,477;66,667;33,78;33,957;36,044;37,692;325,751;324,579;;90
2017-09-26 12:56;55,4264;-283,6412;9,704;34,045;270,055;60,229;65,177;12,171;103,982;0,329;0,344;36,73;36,194;130,637;63,902;66,573;33,62;33,86;36,044;37,692;325,751;324,322;;90
2017-09-26 12:57;55,4366;-283,7143;9,726;34,027;269,121;60,227;65,177;11,803;103,982;0,329;0,339;36,248;35,733;130,012;63,58;66,36;33,213;33,397;35,971;37,692;325,751;324,322;;90
2017-09-26 12:58;55,4468;-283,7874;9,665;33,804;270,11;59,646;65,079;11,832;104,162;0,321;0,334;35,986;35,512;129,468;63,478;66,04;32,957;33,208;35,971;37,692;325,751;324,322;;90
2017-09-26 12:59;55,457;-283,8605;9,71;33,954;269,121;60,168;65,079;11,832;103,619;0,321;0,334;35,986;35,441;129,56;63,554;66,039;32,971;33,124;35,934;37,692;325,751;323,37;;90
2017-09-26 13:00;55,4672;-283,9336;9,794;33,899;269,121;60,565;65,079;11,832;103,239;0,322;0,332;35,889;35,305;129,888;63,844;66,059;32,838;33,062;35,934;37,692;325,751;323,37;;90
2017-09-26 13:01;55,4774;-284,0067;9,83;33,726;269,231;60,614;65,079;11,683;103,483;0,322;0,332;36,063;35,482;130,468;64,43;66,081;32,966;33,123;35,934;37,692;325,751;323,37;;90
2017-09-26 13:02;55,4876;-284,0798;9,891;34,225;270,055;61,38;65,079;11,683;103,963;0,336;0,334;36,35;35,756;131,673;65,351;66,256;33,33;33,43;35,934;37,692;325,751;323,37;;90
2017-09-26 13:03;55,4978;-284,1529;9,864;34,625;270,659;61,672;65,079;11,683;103,963;0,342;0,343;36,735;36,037;132,332;65,73;66,786;33,557;33,624;36,044;37,692;325,751;323,37;;90
2017-09-26 13:04;55,508;-284,226;9,93;34,693;271,648;62,163;65,079;11,683;103,699;0,346;0,351;37,268;36,572;133,378;65,856;67,52;34,055;34,178;36,044;37,692;326,117;323,37;;90
2017-09-26 13:05;55,5182;-284,2991;9,922;34,727;271,648;61,948;65,079;11,683;103,699;0,348;0,351;37,614;36,842;133,866;66,149;67,736;34,31;34,425;36,007;37,692;326,117;323,59;;90,33
2017-09-26 13:06;55,5284;-284,3722;9,856;34,486;271,209;61,392;65,079;11,683;103,999;0,33;0,355;37,884;37,131;133,705;66,219;67,415;34,602;34,734;36,007;37,692;326,117;323,59;;90,33
2017-09-26 13:07;55,5386;-284,4453;9,778;33,963;271,209;60,579;64,908;11,429;104,306;0,349;0,351;37,961;37,186;133,054;65,892;67,082;34,71;34,813;36,044;37,692;326,117;324,615;;90,33
2017-09-26 13:08;55,5488;-284,5184;9,792;33,615;270,055;60,177;64,908;11,77;104,306;0,337;0,348;37,345;36,736;131,855;64,912;66,856;34,132;34,38;36,044;37,692;326,117;324,615;;90,33
2017-09-26 13:09;55,559;-284,5915;9,73;33,613;270,055;60,194;64,908;11,77;104,336;0,332;0,345;36,897;36,348;130,985;64,211;66,764;33,75;33,968;35,971;37,692;326,117;324,615;;90,33
2017-09-26 13:10;55,5692;-284,6646;9,756;34,157;270,055;60,646;64,908;11,77;104,336;0,332;0,342;36,668;36,152;130,972;64,22;66,787;33,624;33,825;35,971;37,692;326,117;324,615;;89,89
2017-09-26 13:11;55,5794;-284,7377;9,73;33,961;270,055;60,239;64,908;11,77;104,113;0,33;0,342;36,684;36,11;131,192;64,361;66,838;33,585;33,766;35,934;37,692;325,751;324,615;;89,89
2017-09-26 13:12;55,5896;-284,8108;9,808;34,212;270,055;60,874;64,908;11,966;104,113;0,33;0,344;36,83;36,38;131,497;64,581;66,888;33,696;33,922;35,934;37,692;325,751;324,36;;90,11
2017-09-26 13:13;55,5998;-284,8839;9,824;34,354;269,451;61,429;64,908;11,966;103,819;0,333;0,344;36,768;36,194;131,575;64,781;66,982;33,609;33,83;35,971;37,692;325,751;323,81;;90,11
2017-09-26 13:14;55,61;-284,957;9,833;34,061;268,791;60,83;64,908;11,966;103,819;0,338;0,344;36,866;36,23;132,157;65,065;67,03;33,671;33,868;35,971;37,692;325,751;323,81;;90,11
2017-09-26 13:15;55,6202;-285,0301;9,857;33,83;268,791;60,795;64,908;11,966;103,914;0,343;0,347;37,149;36,438;132,684;65,577;67,077;33,897;34,063;36,007;37,692;325,751;323,81;;90,11
2017-09-26 13:16;55,6304;-285,1032;9,848;33,999;268,791;61,016;65,031;12,125;103,914;0,343;0,35;37,314;36,592;133,082;65,747;67,259;34,051;34,165;36,007;37,692;325,751;324,103;;90
2017-09-26 13:17;55,6406;-285,1763;9,818;34,18;268,791;60,747;65,36;12,125;104,162;0,346;0,354;37,449;36,862;133,457;65,778;67,727;34,19;34,35;36,007;37,692;325,751;324,505;;90
2017-09-26 13:18;55,6508;-285,2494;9,887;34,3;269,121;61,622;65,36;12,125;103,935;0,346;0,354;37,569;36,988;133,681;65,739;67,927;34,364;34,506;36,007;37,692;325,751;324,505;;90
2017-09-26 13:19;55,661;-285,3225;9,902;34,652;269,56;61,969;65,714;11,832;103,935;0,348;0,357;37,627;37,066;133,832;65,867;67,942;34,427;34,593;36,044;37,692;325,751;324,505;;90
2017-09-26 13:20;55,6712;-285,3956;9,835;34,469;270,165;61,6;65,714;11,832;103,981;0,348;0,357;37,836;37,199;133,665;65,832;67,875;34,554;34,737;36,044;37,692;325,751;324,505;;90
2017-09-26 13:21;55,6814;-285,4687;9,815;34,177;270,165;60,881;65,739;11,947;103,981;0,349;0,358;37,855;37,249;133,516;65,739;67,797;34,601;34,81;36,044;37,692;325,751;324,945;;90
2017-09-26 13:22;55,6916;-285,5418;9,768;33,717;270,11;60,242;65,739;12,173;104,101;0,349;0,354;37,975;37,371;132,993;65,56;67,483;34,771;34,973;36,044;37,692;325,751;324,945;;90
2017-09-26 13:23;55,7018;-285,6149;9,787;33,987;269,67;60,687;66,149;11,359;103,649;0,34;0,354;37,436;37,031;131,876;64,69;67,32;34,36;34,583;35,971;37,692;325,751;324,945;;89,451
2017-09-26 13:24;55,712;-285,688;9,801;34,188;271,465;60,916;65,993;11,626;103,929;0,329;0,345;36,872;36,399;130,911;64,011;67,055;33,76;34,041;35,971;37,692;325,751;324,945;;89,615
2017-09-26 13:25;55,7222;-285,7611;9,71;34,058;269,56;60,31;65,993;12,033;103,929;0,329;0,345;36,735;36,18;130,637;64,059;66,598;33,604;33,865;35,934;37,692;325,751;324,945;;89,615
2017-09-26 13:26;55,7324;-285,8342;9,721;34,108;270,11;60,562;65,67;11,893;104,122;0,332;0,342;36,749;36,133;131,204;64,386;66,781;33,568;33,775;38,608;38,388;316,996;312,601;;89,396
2017-09-26 13:27;55,7426;-285,9073;9,767;34,212;270,11;60,947;65,67;11,88;104,122;0,332;0,342;36,874;36,21;131,709;64,844;66,83;33,693;33,909;35,934;37,692;316,996;324,725;;89,396
2017-09-26 13:03;55,7528;-285,9804;9,802;34,21;269,78;61,32;65,37;11,32;103,866;0,337;0,342;37,005;36,37;132,005;65,207;66,875;33,822;33,999;35,934;37,692;316,996;324,725;;89,451
2017-09-26 13:29;55,763;-286,0535;9,781;33,78;271,32;60,651;65,426;11,144;103,866;0,337;0,342;37,092;36,386;132,308;65,407;66,914;33,912;34,023;35,934;37,619;316,996;324,725;;89,377
2017-09-26 13:30;55,7732;-286,1266;9,784;33,892;270,989;60,675;65,641;10,33;103,984;0,338;0,345;37,033;36,359;132,317;65,348;66,872;33,895;34,034;35,934;37,619;316,996;324,725;;89,121
2017-09-26 13:31;55,7834;-286,1997;9,794;34,298;271,813;61,035;65,641;10,33;103,679;0,338;0,345;37,07;36,419;132,204;65,227;66,94;33,904;34,041;35,934;37,436;316,996;324,725;;89,506
2017-09-26 13:32;55,7936;-286,2728;9,755;34,267;271,648;60,792;65,372;10,33;103,679;0,34;0,344;37,07;36,394;132,063;65,211;66,885;33,905;34,033;35,934;37,436;316,996;324,725;;89,506
2017-09-26 13:33;55,8038;-286,3459;9,739;34,212;270,659;60,636;65,372;10,33;103,683;0,34;0,344;36,976;36,38;131,985;65,02;66,996;33,822;33,993;35,861;37,326;316,996;324,725;;89,506
2017-09-26 13:34;55,814;-286,419;9,791;34,383;271,648;61,156;65,372;10,33;103,683;0,333;0,345;36,947;36,359;131,648;64,765;66,902;33,829;34,009;35,861;37,326;316,996;324,725;;89,506
2017-09-26 13:35;55,8242;-286,4921;9,747;34,261;270,879;60,73;64,982;11,111;103,972;0,333;0,345;36,836;36,261;131,446;64,551;66,948;33,679;33,894;35,824;36,777;316,996;324,725;;90,11
2017-09-26 13:36;55,8344;-286,5652;9,749;33,722;270,165;60,522;64,982;11,111;103,972;0,33;0,344;36,597;36,117;131,446;64,186;66,917;33,507;33,755;35,824;36,777;316,996;324,725;;90,11
2017-09-26 13:37;55,8446;-286,6383;9,79;33,777;269,89;60,549;64,994;11,221;103,852;0,33;0,344;36,602;36,068;131,111;64,215;66,839;33,33;33,804;35,824;36,777;316,996;324,469;;90,11
2017-09-26 13:38;55,8548;-286,7114;9,808;34,406;270,549;61,258;64,994;11,221;103,852;0,327;0,339;36,456;35,917;131,111;64,303;66,667;33,327;33,604;35,824;36,777;316,996;324,469;;90,11
2017-09-26 13:39;55,865;-286,7845;9,857;34,657;271,154;61,76;64,994;11,221;103,825;0,327;0,339;36,32;35,951;131,313;64,541;66,761;33,464;33,657;35,824;36,777;316,996;323,626;;90,11
2017-09-26 13:40;55,8752;-286,8576;9,839;34,597;271,154;61,672;64,994;11,221;104,184;0,335;0,343;36,601;35,974;131,712;64,813;66,864;33,456;33,661;35,824;36,777;316,996;323,626;;90,11
2017-09-26 13:41;55,8854;-286,9307;9,794;34,467;271,154;61,383;64,994;11,221;104,184;0,335;0,346;36,878;36,242;132,689;65,46;67,012;33,714;33,949;35,861;36,777;316,996;323,626;;90,11
2017-09-26 13:42;55,8956;-287,0038;9,794;34,499;271,154;61,383;64,994;11,221;104,209;0,344;0,346;37,26;36,562;132,996;65,774;67,247;33,996;34,165;35,861;36,777;316,996;323,956;;90,11
2017-09-26 13:43;55,9058;-287,0769;9,806;33,842;271,154;60,869;64,994;11,221;104,209;0,344;0,348;37,293;36,669;133,099;65,771;67,249;34,096;34,274;35,861;36,777;316,996;324,396;;90,11
2017-09-26 13:44;55,916;-287,15;9,744;33,588;271,154;59,998;65,043;11,343;104,045;0,345;0,348;37,479;36,763;132,864;65,697;67,182;34,23;34,395;35,861;36,777;316,996;324,396;;90,11
2017-09-26 13:45;55,9262;-287,2231;9,751;34,203;271,154;60,68;65,201;11,215;103,768;0,342;0,346;37,43;36,812;132,231;65,338;66,859;34,233;34,498;35,824;36,923;316,996;324,725;;90,11
2017-09-26 13:46;55,9364;-287,2962;9,76;34,359;270,733;60,832;65,201;11,123;103,5;0,336;0,344;36,967;36,424;131,102;64,352;66,794;33,859;34,063;35,824;36,923;316,996;324,725;;89,89
2017-09-26 13:47;55,9466;-287,3693;9,718;34,024;270,733;60,419;65,307;11,201;103,5;0,327;0,341;36,599;36,005;130,44;63,976;66,478;33,483;33,7;35,788;36,996;326,081;324,542;;89,377
2017-09-26 13:48;55,9568;-287,4424;9,773;34,134;271,429;60,659;65,307;11,404;103,562;0,327;0,341;36,564;35,943;130,497;63,988;66,442;33,467;33,641;35,788;36,996;326,081;323,443;;90,11
2017-09-26 13:49;55,967;-287,5155;9,781;34,211;271,429;60,826;65,307;11,404;103,836;0,327;0,34;36,444;35,918;130,738;64,176;66,548;33,325;33,556;35,824;36,886;326,081;323,443;;90,11
2017-09-26 13:50;55,9772;-287,5886;9,795;33,793;271,429;60,708;65,307;11,404;103,836;0,33;0,34;36,484;35,932;131,354;64,668;66,637;33,387;33,555;35,824;36,886;326,081;323,443;;90,11
2017-09-26 13:51;55,9874;-287,6617;9,86;33,913;270,769;61,204;65,324;10,867;103,929;0,344;0,342;36,793;36,074;132,205;65,06;66,878;33,584;33,775;35,714;36,777;316,996;312,601;;89,396
2017-09-26 13:52;55,9976;-287,7348;9,914;34,852;272,418;62,355;65,324;10,867;103,929;0,343;0,345;37,078;36,331;132,742;65,768;67,064;33,784;33,88;35,714;36,777;316,996;323,077;;89,396
2017-09-26 13:03;56,0078;-287,8079;9,909;34,708;272,418;61,976;65,324;10,549;104,092;0,346;0,356;37,408;36,816;133,601;65,866;67,868;34,18;34,329;35,788;36,85;326,41;323,077;;89,396
2017-09-26 13:54;56,018;-287,881;9,878;34,593;272,418;61,818;65,36;10,684;104,092;0,33;0,361;37,941;37,243;134,349;66,249;68,161;34,6;34,689;35,788;36,85;326,41;323,37;;90,44
2017-09-26 13:55;56,0282;-287,9541;9,93;34,898;272,033;62,36;65,36;10,684;103,831;0,33;0,361;38,144;37,387;134,479;66,447;68,083;34,813;34,935;35,788;37,106;326,41;323,37;;90,44
2017-09-26 13:56;56,0384;-288,0272;9,896;34,695;271,648;61,885;65,36;10,684;104,132;0,357;0,362;38,295;37,599;134,26;66,292;67,93;34,987;35,057;35,788;37,106;326,813;323,37;;90,44
2017-09-26 13:57;56,0486;-288,1003;9,862;33,987;271,978;61,096;65,067;10,956;104,132;0,357;0,362;38,245;37,574;133,915;66,203;67,718;34,973;35,106;35,824;37,033;326,813;323,37;;90,44
2017-09-26 13:58;56,0588;-288,1734;9,841;34,017;271,374;60,93;65,067;10,956;104,433;0,347;0,355;37,976;37,416;133,395;65,677;67,63;34,763;34,859;35,824;37,033;326,813;323,37;;90,44
2017-09-26 13:59;56,069;-288,2465;9,869;34,652;270,879;61,779;65,116;11,001;104,433;0,347;0,355;37,909;37,189;133,011;65,421;67,57;34,637;34,791;35,861;36,996;326,813;324,505;;90,11
2017-09-26 14:00;56,0792;-288,3196;9,881;34,989;272,23;62,239;65,116;11,001;104,23;0,344;0,355;37,573;36,911;132,823;65,126;67,731;34,333;34,497;35,861;36,996;326,813;324,505;;90,11
2017-09-26 14:01;56,0894;-288,3927;9,833;34,676;272,23;61,658;65,116;11,001;104,23;0,344;0,355;37,619;37,061;132,987;65,39;67,705;34,457;34,595;35,751;36,85;326,813;324,505;;90,11
2017-09-26 14:02;56,0996;-288,4658;9,809;34,661;272,23;61,547;65,116;11,123;104,037;0,347;0,358;37,875;37,156;133,409;65,609;67,751;34,577;34,771;35,751;36,85;326,813;324,322;;90,11
2017-09-26 14:03;56,1098;-288,5389;9,786;34,631;271,136;61,421;65,104;11,355;104,037;0,347;0,358;37,77;37,173;133,322;65,63;67,739;34,549;34,721;35,751;36,813;326,813;323,956;;89,89
2017-09-26 14:04;56,12;-288,612;9,752;34,033;272,088;60,803;65,385;11,062;103,903;0,348;0,357;37,968;37,39;133,236;65,556;67,712;34,705;34,878;35,751;36,813;326,813;323,956;;89,121
2017-09-26 14:05;56,1302;-288,6851;9,799;34,088;272,088;60,918;65,885;10,464;103,903;0,345;0,357;37,711;37,118;132,694;65,063;67,639;34,32;34,73;35,788;36,85;327,473;323,956;;89,121
2017-09-26 14:06;56,1404;-288,7582;9,73;34,269;273,736;60,879;66,007;10,31;104,165;0,334;0,33;37,262;36,73;131,657;64,234;67,409;34,083;34,348;35,788;36,85;327,473;323,956;;89,341
2017-09-26 14:07;56,1506;-288,8313;9,732;34,297;273,077;60,835;66,007;10,31;104,165;0,334;0,343;36,918;36,427;131,152;64,261;66,863;33,801;34,072;35,714;36,777;327,473;323,59;;89,341
2017-09-26 14:08;56,1608;-288,9044;9,76;34,304;273,077;60,965;66,007;10,31;104,019;0,332;0,343;36,977;36,386;131,067;64,295;66,774;33,858;34,058;35,714;36,777;327,473;323,59;;89,945
2017-09-26 14:09;56,171;-288,9775;9,725;34,321;273,077;60,798;65,35;10,875;104,019;0,332;0,344;36,954;36,37;131,043;64,308;66,745;33,846;34,025;35,641;36,777;327,802;323,59;;89,945
2017-09-26 14:10;56,1812;-289,0506;9,786;34,306;272,418;61,112;64,957;11,38;103,905;0,334;0,344;36,927;36,321;131,375;64,479;66,764;33,762;33,945;35,641;36,777;327,802;323,04;;90,33
2017-09-26 14:11;56,1914;-289,1237;9,784;33,998;270,549;60,827;64,957;11,38;103,905;0,334;0,345;37,067;36,345;131,741;64,791;66,879;33,846;33,986;35,568;36,777;327,802;322,454;;90,33
2017-09-26 14:12;56,2016;-289,1968;9,799;33,974;270,549;60,939;65,104;11,32;103,873;0,339;0,345;37,17;36,479;132,01;65,094;66,906;33,97;34,09;35,568;36,777;327,802;322,454;;90,33
2017-09-26 14:13;56,2118;-289,2699;9,792;34,217;271,374;61,122;65,104;11,294;103,873;0,342;0,345;37,341;36,565;132,376;65,436;66,859;34,151;34,34;35,641;36,777;327,802;322,454;;89,89
2017-09-26 14:14;56,222;-289,343;9,806;34,271;271,154;61,081;65,104;11,294;103,766;0,342;0,345;37,363;36,634;132,376;65,496;66,867;34,157;34,29;35,641;36,777;33,132;322,454;;90,22
2017-09-26 14:15;56,2322;-289,4161;9,801;34,219;271,026;61,106;65,055;11,632;103,766;0,344;0,345;37,35;36,557;132,29;65,485;66,885;34,1;34,19;35,641;36,777;33,132;322,454;;90,659
2017-09-26 14:16;56,2424;-289,4892;9,787;33,93;270,165;60,469;65,055;11,632;103,766;0,344;0,345;37,23;36,505;132,391;65,371;66,93;34,02;34,147;35,641;36,777;33,132;322,454;;90,659
2017-09-26 14:17;56,2526;-289,5623;9,778;34,04;270,165;60,675;65,055;11,632;103,766;0,341;0,345;37,192;36,469;132,298;65,426;66,885;33,968;34,123;35,31;36,777;33,132;322,454;;90,659
2017-09-26 14:18;56,2628;-289,6354;9,854;33,775;269,451;60,761;65,055;12,381;103,844;0,341;0,345;37,304;36,645;132,22;65,439;66,803;34,051;34,192;35,31;36,777;33,681;322,088;;90,659
2017-09-26 14:19;56,273;-289,7085;9,826;33,692;269,011;60,551;65,055;12,381;104,137;0,341;0,345;37,299;36,557;132,33;65,47;66,867;34,067;34,203;35,31;36,703;33,681;322,088;;90,659
2017-09-26 14:20;56,2832;-289,7816;9,839;34,3;269,011;61,36;65,055;12,381;104,137;0,341;0,345;37,145;36,474;132,313;65,452;66,855;33,969;34,084;35,31;36,703;33,681;322,088;;90,659
